id,naam,dgl_loc,meetricht,wegtype,meetgeg,ref_mvak,longitude,latitude,geometry_wkt,sensor_uri,sensor_type
19536,0070vwj2010ra,RWS01_MONIBAS_0070vwj2010ra,97,H,3,,6.614673609619691,53.21757859329658,POINT (6.614673609619691 53.21757859329658),sensor:telpunt_0,CountingPoint
19535,0070vwe1974ra,RWS01_MONIBAS_0070vwe1974ra,188,H,3,,6.56515434551841,53.20145071761161,POINT (6.56515434551841 53.20145071761161),sensor:telpunt_1,CountingPoint
19534,0041hrr0118ra,RWS01_MONIBAS_0041hrr0118ra,221,H,3,,4.716468435976055,52.281217450233456,POINT (4.716468435976055 52.281217450233456),sensor:telpunt_2,CountingPoint
19533,0441hrr0180ra,RWS01_MONIBAS_0441hrr0180ra,207,H,3,,4.450636689252732,52.164539441996766,POINT (4.450636689252732 52.164539441996766),sensor:telpunt_3,CountingPoint
19532,0440vwb0181ra,RWS01_MONIBAS_0440vwb0181ra,172,H,3,,4.449545233756221,52.1642006595516,POINT (4.449545233756221 52.1642006595516),sensor:telpunt_4,CountingPoint
19531,10D0321E681ED007000B,RWS01_MONICA_10D0321E681ED007000B,34,H,3,,5.955653583166213,52.12241065359973,POINT (5.955653583166213 52.12241065359973),sensor:telpunt_5,CountingPoint
19530,0441hrr0199ra,RWS01_MONIBAS_0441hrr0199ra,237,H,3,,4.434697575000225,52.15069178321534,POINT (4.434697575000225 52.15069178321534),sensor:telpunt_6,CountingPoint
19529,0441hrr0195ra,RWS01_MONIBAS_0441hrr0195ra,224,H,3,,4.439166411252584,52.1529000784077,POINT (4.439166411252584 52.1529000784077),sensor:telpunt_7,CountingPoint
19528,0011hrr0868ra,RWS01_MONIBAS_0011hrr0868ra,69,H,3,,6.014205959869458,52.18517398053714,POINT (6.014205959869458 52.18517398053714),sensor:telpunt_8,CountingPoint
19527,00D00F06A04100200007,RWS01_MONICA_00D00F06A04100200007,122,H,3,,4.271661013397766,51.86848137711786,POINT (4.271661013397766 51.86848137711786),sensor:telpunt_9,CountingPoint
19526,00D0071E3C29D0050005,RWS01_MONICA_00D0071E3C29D0050005,294,H,3,,6.5131696418113,53.19935575074381,POINT (6.5131696418113 53.19935575074381),sensor:telpunt_10,CountingPoint
19525,00D00219C055D0070007,RWS01_MONICA_00D00219C055D0070007,158,H,3,,5.43080474622807,51.4074220031545,POINT (5.43080474622807 51.4074220031545),sensor:telpunt_11,CountingPoint
19524,00D0010D3C1ED007000F,RWS01_MONICA_00D0010D3C1ED007000F,53,H,3,,5.985327776858253,52.17778288201447,POINT (5.985327776858253 52.17778288201447),sensor:telpunt_12,CountingPoint
19523,00D0010D3C1ED007000B,RWS01_MONICA_00D0010D3C1ED007000B,53,H,3,,5.985327776858253,52.17778288201447,POINT (5.985327776858253 52.17778288201447),sensor:telpunt_13,CountingPoint
19522,00D0010D3C1ED0070007,RWS01_MONICA_00D0010D3C1ED0070007,53,H,3,,5.985327776858253,52.17778288201447,POINT (5.985327776858253 52.17778288201447),sensor:telpunt_14,CountingPoint
19521,00D0010D205FD0050009,RWS01_MONICA_00D0010D205FD0050009,240,H,3,,5.977585279285605,52.17467522066915,POINT (5.977585279285605 52.17467522066915),sensor:telpunt_15,CountingPoint
19520,0160vwa0381ra,RWS01_MONIBAS_0160vwa0381ra,190,H,3,,4.649242780458755,51.77548454344775,POINT (4.649242780458755 51.77548454344775),sensor:telpunt_16,CountingPoint
19519,0271hrl0034ra,RWS01_MONIBAS_0271hrl0034ra,189,H,3,,4.821407683125634,51.56773446368803,POINT (4.821407683125634 51.56773446368803),sensor:telpunt_17,CountingPoint
19518,00D0010CE84BD0070007,RWS01_MONICA_00D0010CE84BD0070007,103,H,3,,5.957382636915843,52.17302353283293,POINT (5.957382636915843 52.17302353283293),sensor:telpunt_18,CountingPoint
19517,0350vwd0663ra,RWS01_MONIBAS_0350vwd0663ra,277,H,3,,6.818468545718785,52.20869285280919,POINT (6.818468545718785 52.20869285280919),sensor:telpunt_19,CountingPoint
19516,00D0010CDC41D0050005,RWS01_MONICA_00D0010CDC41D0050005,291,H,3,,5.953132097290558,52.17399690808226,POINT (5.953132097290558 52.17399690808226),sensor:telpunt_20,CountingPoint
19515,00D001055450D007000B,RWS01_MONICA_00D001055450D007000B,109,H,3,,5.300617348249882,52.22008323348226,POINT (5.300617348249882 52.22008323348226),sensor:telpunt_21,CountingPoint
19514,0501hrr1891rb,RWS01_MONIBAS_0501hrr1891rb,8,H,3,,5.945908458914816,52.074569063548914,POINT (5.945908458914816 52.074569063548914),sensor:telpunt_22,CountingPoint
19513,0271hrr0814ra,RWS01_MONIBAS_0271hrr0814ra_1,341,H,3,,5.154401238350379,52.10188042541821,POINT (5.154401238350379 52.10188042541821),sensor:telpunt_23,CountingPoint
19512,0271hrr0671ra,RWS01_MONIBAS_0271hrr0671ra_1,30,H,3,,5.129501742452885,52.02382893496508,POINT (5.129501742452885 52.02382893496508),sensor:telpunt_24,CountingPoint
19511,0221hrl0147ra,RWS01_MONIBAS_0221hrl0147ra_1,251,H,3,,4.669934335041226,52.48236961315885,POINT (4.669934335041226 52.48236961315885),sensor:telpunt_25,CountingPoint
19510,0171hrl0172ra,RWS01_MONIBAS_0171hrl0172ra,21,H,3,,4.491283149871584,51.58598604057919,POINT (4.491283149871584 51.58598604057919),sensor:telpunt_26,CountingPoint
19509,0170vwc0149ra,RWS01_MONIBAS_0170vwc0149ra,40,H,3,,4.500431718800613,51.60501873644914,POINT (4.500431718800613 51.60501873644914),sensor:telpunt_27,CountingPoint
19508,0271hrl0114ra,RWS01_MONIBAS_0271hrl0114ra,215,H,3,,4.873608085261147,51.6291811325122,POINT (4.873608085261147 51.6291811325122),sensor:telpunt_28,CountingPoint
19507,0161hrl0156ra,RWS01_MONIBAS_0161hrl0156ra,355,H,3,,4.531812659049203,51.948604762185596,POINT (4.531812659049203 51.948604762185596),sensor:telpunt_29,CountingPoint
19506,0151hrl0661ra,RWS01_MONIBAS_0151hrl0661ra_1,230,H,3,,4.561890670966926,51.87159696460475,POINT (4.561890670966926 51.87159696460475),sensor:telpunt_30,CountingPoint
19505,0151hrl0635ra,RWS01_MONIBAS_0151hrl0635ra,235,H,3,,4.566286736503635,51.873845791404584,POINT (4.566286736503635 51.873845791404584),sensor:telpunt_31,CountingPoint
19504,0150vwb0402ra,RWS01_MONIBAS_0150vwb0402ra,178,H,3,,4.25819587233829,51.88637616232758,POINT (4.25819587233829 51.88637616232758),sensor:telpunt_32,CountingPoint
19503,0150vwa0424ra,RWS01_MONIBAS_0150vwa0424ra,116,H,3,,4.271651085361035,51.868435268438866,POINT (4.271651085361035 51.868435268438866),sensor:telpunt_33,CountingPoint
19502,0150vwc0398ra,RWS01_MONIBAS_0150vwc0398ra,27,H,3,,4.259682160893351,51.88938203881224,POINT (4.259682160893351 51.88938203881224),sensor:telpunt_34,CountingPoint
19501,0131hrl0155ra,RWS01_MONIBAS_0131hrl0155ra_1,333,H,3,,4.409266853389401,51.95939570346476,POINT (4.409266853389401 51.95939570346476),sensor:telpunt_35,CountingPoint
19500,0091hrr0257ra,RWS01_MONIBAS_0091hrr0257ra,287,H,3,,4.887367389339601,52.29556776423573,POINT (4.887367389339601 52.29556776423573),sensor:telpunt_36,CountingPoint
19499,0120vwe0623ra,RWS01_MONIBAS_0120vwe0623ra,104,H,3,,5.137795851317146,52.053860572764805,POINT (5.137795851317146 52.053860572764805),sensor:telpunt_37,CountingPoint
19498,0091hrl0239ra,RWS01_MONIBAS_0091hrl0239ra,108,H,3,,4.912637548356911,52.28873427255626,POINT (4.912637548356911 52.28873427255626),sensor:telpunt_38,CountingPoint
19497,0091hrl0230ra,RWS01_MONIBAS_0091hrl0230ra,100,H,3,,4.924697455752401,52.286877815359965,POINT (4.924697455752401 52.286877815359965),sensor:telpunt_39,CountingPoint
19496,0091hrl0251ra,RWS01_MONIBAS_0091hrl0251ra,119,H,3,,4.896276755181462,52.293029434217026,POINT (4.896276755181462 52.293029434217026),sensor:telpunt_40,CountingPoint
19495,0101hrl0290ra,RWS01_MONIBAS_0101hrl0290ra,218,H,3,,4.855844230335147,52.406553442331514,POINT (4.855844230335147 52.406553442331514),sensor:telpunt_41,CountingPoint
19494,0090vwu0342ra,RWS01_MONIBAS_0090vwu0342ra,126,H,3,,4.780752252220909,52.32587574131001,POINT (4.780752252220909 52.32587574131001),sensor:telpunt_42,CountingPoint
19493,0081hrr0019ra,RWS01_MONIBAS_0081hrr0019ra,325,H,3,,4.870431763098907,52.4300019947335,POINT (4.870431763098907 52.4300019947335),sensor:telpunt_43,CountingPoint
19492,0090vws0213ra,RWS01_MONIBAS_0090vws0213ra,131,H,3,,4.9483589140933,52.28413376664995,POINT (4.9483589140933 52.28413376664995),sensor:telpunt_44,CountingPoint
19491,0071hrl0288ra,RWS01_MONIBAS_0071hrl0288ra,190,H,3,,5.006494516748584,52.631729887391515,POINT (5.006494516748584 52.631729887391515),sensor:telpunt_45,CountingPoint
19490,0070vwc2004ra,RWS01_MONIBAS_0070vwc2004ra,242,H,3,,6.606648492412811,53.216421909825556,POINT (6.606648492412811 53.216421909825556),sensor:telpunt_46,CountingPoint
19489,0070vwc2130ra,RWS01_MONIBAS_0070vwc2130ra,333,H,3,,6.735654829199166,53.177325262610765,POINT (6.735654829199166 53.177325262610765),sensor:telpunt_47,CountingPoint
19488,0061hrl0473ra,RWS01_MONIBAS_0061hrl0473ra,236,H,3,,5.174440965131634,52.34216819819262,POINT (5.174440965131634 52.34216819819262),sensor:telpunt_48,CountingPoint
19487,0051hrl0178ra,RWS01_MONIBAS_0051hrl0178ra,234,H,3,,4.842097417064486,52.39517166609989,POINT (4.842097417064486 52.39517166609989),sensor:telpunt_49,CountingPoint
19486,0040vwf0048ra,RWS01_MONIBAS_0040vwf0048ra,99,H,3,,4.782463910975336,52.325060417238056,POINT (4.782463910975336 52.325060417238056),sensor:telpunt_50,CountingPoint
19485,0021hrr0516ra,RWS01_MONIBAS_0021hrr0516ra,156,H,3,,4.994848558075682,52.15447431491064,POINT (4.994848558075682 52.15447431491064),sensor:telpunt_51,CountingPoint
19484,0021hrr0331ra,RWS01_MONIBAS_0021hrr0331ra,147,H,3,,4.92363970227479,52.31204837106547,POINT (4.92363970227479 52.31204837106547),sensor:telpunt_52,CountingPoint
19483,0011hrr0831ra,RWS01_MONIBAS_0011hrr0831ra,90,H,3,,5.963919385574581,52.17254597701318,POINT (5.963919385574581 52.17254597701318),sensor:telpunt_53,CountingPoint
19482,0011hrl0835ra,RWS01_MONIBAS_0011hrl0835ra_1,256,H,3,,5.970336122466962,52.173071270942934,POINT (5.970336122466962 52.173071270942934),sensor:telpunt_54,CountingPoint
19481,0011hrl0831ra,RWS01_MONIBAS_0011hrl0831ra,269,H,3,,5.963895530678931,52.17265931587986,POINT (5.963895530678931 52.17265931587986),sensor:telpunt_55,CountingPoint
19480,0011hrr0844ra,RWS01_MONIBAS_0011hrr0844ra,53,H,3,,5.981503602137114,52.17602443586473,POINT (5.981503602137114 52.17602443586473),sensor:telpunt_56,CountingPoint
19479,0010vwq0099rb,RWS01_MONIBAS_0010vwq0099rb,288,H,3,,5.030353713671634,52.33162591968672,POINT (5.030353713671634 52.33162591968672),sensor:telpunt_57,CountingPoint
19478,0010vwq0159ra,RWS01_MONIBAS_0010vwq0159ra,117,H,3,,5.113460359255593,52.31384871626386,POINT (5.113460359255593 52.31384871626386),sensor:telpunt_58,CountingPoint
19477,0101hrr0147ra,RWS01_MONIBAS_0101hrr0147ra_1,241,H,3,,4.928273386479867,52.33227982701277,POINT (4.928273386479867 52.33227982701277),sensor:telpunt_59,CountingPoint
19476,0101hrr0109ra,RWS01_MONIBAS_0101hrr0109ra_1,199,H,3,,4.965925878741793,52.356355488397426,POINT (4.965925878741793 52.356355488397426),sensor:telpunt_60,CountingPoint
19475,0101hrr0225ra,RWS01_MONIBAS_0101hrr0225ra_1,12,H,3,,4.842491864349674,52.35081598163769,POINT (4.842491864349674 52.35081598163769),sensor:telpunt_61,CountingPoint
19474,0101hrl0221rb,RWS01_MONIBAS_0101hrl0221rb_1,183,H,3,,4.840873896480208,52.34691485605621,POINT (4.840873896480208 52.34691485605621),sensor:telpunt_62,CountingPoint
19473,0101hrl0221ra,RWS01_MONIBAS_0101hrl0221ra_1,183,H,3,,4.840873896480208,52.34691485605621,POINT (4.840873896480208 52.34691485605621),sensor:telpunt_63,CountingPoint
19472,0091hrr0473ra,RWS01_MONIBAS_0091hrr0473ra_1,313,H,3,,4.690403430819688,52.4221263173265,POINT (4.690403430819688 52.4221263173265),sensor:telpunt_64,CountingPoint
19471,0011hrl0851ra,RWS01_MONIBAS_0011hrl0851ra_1,241,H,3,,5.989979647977379,52.17980141184463,POINT (5.989979647977379 52.17980141184463),sensor:telpunt_65,CountingPoint
19470,0091hrr0418ra,RWS01_MONIBAS_0091hrr0418ra_1,350,H,3,,4.709101085154806,52.37490616478802,POINT (4.709101085154806 52.37490616478802),sensor:telpunt_66,CountingPoint
19469,0091hrr0366ra,RWS01_MONIBAS_0091hrr0366ra_1,356,H,3,,4.756418141153001,52.34080215119184,POINT (4.756418141153001 52.34080215119184),sensor:telpunt_67,CountingPoint
19468,0091hrr0299ra,RWS01_MONIBAS_0091hrr0299ra_1,293,H,3,,4.82977088454219,52.306869111740276,POINT (4.82977088454219 52.306869111740276),sensor:telpunt_68,CountingPoint
19467,0090vwr0330ra,RWS01_MONIBAS_0090vwr0330ra_1,338,H,3,,4.799558011053482,52.3269353321593,POINT (4.799558011053482 52.3269353321593),sensor:telpunt_69,CountingPoint
19466,0041hrr0772ra,RWS01_MONIBAS_0041hrr0772ra_1,87,H,3,,4.401367209092652,51.87353429421225,POINT (4.401367209092652 51.87353429421225),sensor:telpunt_70,CountingPoint
19465,0040vwp0772ra,RWS01_MONIBAS_0040vwp0772ra_1,89,H,3,,4.401600139793787,51.87336669298092,POINT (4.401600139793787 51.87336669298092),sensor:telpunt_71,CountingPoint
19464,0061hrr0558ra,RWS01_MONIBAS_0061hrr0558ra_1,33,H,3,,5.283845867961484,52.3683574863459,POINT (5.283845867961484 52.3683574863459),sensor:telpunt_72,CountingPoint
19463,0041hrr0621rb,RWS01_MONIBAS_0041hrr0621rb,157,H,3,,4.360760852541756,51.9393082535162,POINT (4.360760852541756 51.9393082535162),sensor:telpunt_73,CountingPoint
19462,0060vwn0557ra,RWS01_MONIBAS_0060vwn0557ra_1,214,H,3,,5.282585930901917,52.3676992938056,POINT (5.282585930901917 52.3676992938056),sensor:telpunt_74,CountingPoint
19461,0021hrr2233ra,RWS01_MONIBAS_0021hrr2233ra,221,H,3,,5.864646222168684,51.11265023641311,POINT (5.864646222168684 51.11265023641311),sensor:telpunt_75,CountingPoint
19460,0021hrr2174ra,RWS01_MONIBAS_0021hrr2174ra,143,H,3,,5.894484788022349,51.15695012186607,POINT (5.894484788022349 51.15695012186607),sensor:telpunt_76,CountingPoint
19459,0051hrr0116ra,RWS01_MONIBAS_0051hrr0116ra_1,4,H,3,,4.768331559860386,52.38011456809717,POINT (4.768331559860386 52.38011456809717),sensor:telpunt_77,CountingPoint
19458,0041hrr0143ra,RWS01_MONIBAS_0041hrr0143ra_1,221,H,3,,4.692657982456153,52.26459593798981,POINT (4.692657982456153 52.26459593798981),sensor:telpunt_78,CountingPoint
19457,0041hrr0032rb,RWS01_MONIBAS_0041hrr0032rb_1,226,H,3,,4.801672261802936,52.33247582812408,POINT (4.801672261802936 52.33247582812408),sensor:telpunt_79,CountingPoint
19456,0041hrr0032ra,RWS01_MONIBAS_0041hrr0032ra_1,226,H,3,,4.801672261802936,52.33247582812408,POINT (4.801672261802936 52.33247582812408),sensor:telpunt_80,CountingPoint
19455,0271hrl0829ra,RWS01_MONIBAS_0271hrl0829ra_1,161,H,3,,5.14759549816083,52.1145346523331,POINT (5.14759549816083 52.1145346523331),sensor:telpunt_81,CountingPoint
19454,0021hrl0344ra,RWS01_MONIBAS_0021hrl0344ra_1,328,H,3,,4.934260228529984,52.30214895326387,POINT (4.934260228529984 52.30214895326387),sensor:telpunt_82,CountingPoint
19453,0020vwm0345rb,RWS01_MONIBAS_0020vwm0345rb_1,154,H,3,,4.934449805964265,52.30140488711678,POINT (4.934449805964265 52.30140488711678),sensor:telpunt_83,CountingPoint
19452,0020vwn0344ra,RWS01_MONIBAS_0020vwn0344ra_1,326,H,3,,4.934432501552362,52.302247279021934,POINT (4.934432501552362 52.302247279021934),sensor:telpunt_84,CountingPoint
19451,0011hrr0124ra,RWS01_MONIBAS_0011hrr0124ra_1,110,H,3,,5.065680529450386,52.323217141274675,POINT (5.065680529450386 52.323217141274675),sensor:telpunt_85,CountingPoint
19450,0011hrr0061ra,RWS01_MONIBAS_0011hrr0061ra_1,139,H,3,,4.981298422201044,52.34305396292865,POINT (4.981298422201044 52.34305396292865),sensor:telpunt_86,CountingPoint
19449,0011hrl0896ra,RWS01_MONIBAS_0011hrl0896ra,242,H,3,,6.049081605207537,52.19855183131711,POINT (6.049081605207537 52.19855183131711),sensor:telpunt_87,CountingPoint
19448,0011hrl0901ra,RWS01_MONIBAS_0011hrl0901ra,249,H,3,,6.055320708081986,52.20013875953894,POINT (6.055320708081986 52.20013875953894),sensor:telpunt_88,CountingPoint
19447,0011hrl0872ra,RWS01_MONIBAS_0011hrl0872ra,242,H,3,,6.01862441813858,52.186499180507184,POINT (6.01862441813858 52.186499180507184),sensor:telpunt_89,CountingPoint
19446,0011hrl0867ra,RWS01_MONIBAS_0011hrl0867ra,249,H,3,,6.012062703082361,52.184853210640576,POINT (6.012062703082361 52.184853210640576),sensor:telpunt_90,CountingPoint
19445,0010vwm0883ra,RWS01_MONIBAS_0010vwm0883ra,55,H,3,,6.032855474400415,52.191711860041636,POINT (6.032855474400415 52.191711860041636),sensor:telpunt_91,CountingPoint
19444,0011hrr0851ra,RWS01_MONIBAS_0011hrr0851ra_1,60,H,3,,5.99019088159029,52.17969024326576,POINT (5.99019088159029 52.17969024326576),sensor:telpunt_92,CountingPoint
19443,0011hrr0835ra,RWS01_MONIBAS_0011hrr0835ra_1,76,H,3,,5.970497572131459,52.172966123155305,POINT (5.970497572131459 52.172966123155305),sensor:telpunt_93,CountingPoint
19442,0010vwn0107ra,RWS01_MONIBAS_0010vwn0107ra_1,288,H,3,,5.042876104077529,52.329568217714105,POINT (5.042876104077529 52.329568217714105),sensor:telpunt_94,CountingPoint
19441,0010vwm0868rb,RWS01_MONIBAS_0010vwm0868rb,68,H,3,,6.014385985595284,52.18487778454324,POINT (6.014385985595284 52.18487778454324),sensor:telpunt_95,CountingPoint
19440,0010vwm0868ra,RWS01_MONIBAS_0010vwm0868ra,68,H,3,,6.014280897394052,52.18504553330662,POINT (6.014280897394052 52.18504553330662),sensor:telpunt_96,CountingPoint
19439,0051hrr0033ra,RWS01_MONIBAS_0051hrr0033ra_1,3,H,3,,4.732683890068885,52.31337604416314,POINT (4.732683890068885 52.31337604416314),sensor:telpunt_97,CountingPoint
19438,0010vwf0047ra,RWS01_MONIBAS_0010vwf0047ra_1,324,H,3,,4.96556361440002,52.35061563865067,POINT (4.96556361440002 52.35061563865067),sensor:telpunt_98,CountingPoint
19437,0010vwd0107ra,RWS01_MONIBAS_0010vwd0107ra_1,285,H,3,,5.042906796450112,52.32959700891548,POINT (5.042906796450112 52.32959700891548),sensor:telpunt_99,CountingPoint
19436,0051hrl0033ra,RWS01_MONIBAS_0051hrl0033ra_1,183,H,3,,4.732465433492261,52.31329851419835,POINT (4.732465433492261 52.31329851419835),sensor:telpunt_100,CountingPoint
19435,0240vwt0048ra,RWS01_MONIBAS_0240vwt0048ra,200,H,3,,4.2641253445038,51.89822025284091,POINT (4.2641253445038 51.89822025284091),sensor:telpunt_101,CountingPoint
19434,0010vwn0896ra,RWS01_MONIBAS_0010vwn0896ra,242,H,3,,6.048933605553842,52.19871162868018,POINT (6.048933605553842 52.19871162868018),sensor:telpunt_102,CountingPoint
19433,0011hrl0816ra,RWS01_MONIBAS_0011hrl0816ra,299,H,3,,5.944238691456269,52.177083722083324,POINT (5.944238691456269 52.177083722083324),sensor:telpunt_103,CountingPoint
19432,0241hrr0040ra,RWS01_MONIBAS_0241hrr0040ra,228,H,3,,4.269311385516667,51.90430161951205,POINT (4.269311385516667 51.90430161951205),sensor:telpunt_104,CountingPoint
19431,0241hrr0039ra,RWS01_MONIBAS_0241hrr0039ra,237,H,3,,4.271133267428878,51.90517797717648,POINT (4.271133267428878 51.90517797717648),sensor:telpunt_105,CountingPoint
19430,0010vwm0879ra,RWS01_MONIBAS_0010vwm0879ra,55,H,3,,6.027503849021024,52.18955231460242,POINT (6.027503849021024 52.18955231460242),sensor:telpunt_106,CountingPoint
19429,0241hrr0024ra,RWS01_MONIBAS_0241hrr0024ra,220,H,3,,4.290480757849454,51.91007675012524,POINT (4.290480757849454 51.91007675012524),sensor:telpunt_107,CountingPoint
19428,0241hrl0043ra,RWS01_MONIBAS_0241hrl0043ra,26,H,3,,4.266439135630932,51.90165758196876,POINT (4.266439135630932 51.90165758196876),sensor:telpunt_108,CountingPoint
19427,0011hrr0910ra,RWS01_MONIBAS_0011hrr0910ra,70,H,3,,6.067418332466128,52.20262599003529,POINT (6.067418332466128 52.20262599003529),sensor:telpunt_109,CountingPoint
19426,0241hrr0017ra,RWS01_MONIBAS_0241hrr0017ra,212,H,3,,4.295589519614711,51.915018713667635,POINT (4.295589519614711 51.915018713667635),sensor:telpunt_110,CountingPoint
19425,0241hrl0023ra,RWS01_MONIBAS_0241hrl0023ra,35,H,3,,4.291497770923006,51.91066285377799,POINT (4.291497770923006 51.91066285377799),sensor:telpunt_111,CountingPoint
19424,0241hrl0037ra,RWS01_MONIBAS_0241hrl0037ra,64,H,3,,4.272612568270925,51.90552943685868,POINT (4.272612568270925 51.90552943685868),sensor:telpunt_112,CountingPoint
19423,0241hrr0052ra,RWS01_MONIBAS_0241hrr0052ra,256,H,3,,4.260858539496647,51.895147999378295,POINT (4.260858539496647 51.895147999378295),sensor:telpunt_113,CountingPoint
19422,0241hrl0036ra,RWS01_MONIBAS_0241hrl0036ra,73,H,3,,4.274696082624775,51.90605449919532,POINT (4.274696082624775 51.90605449919532),sensor:telpunt_114,CountingPoint
19421,0011hrl0939ra,RWS01_MONIBAS_0011hrl0939ra,234,H,3,,6.106516729236648,52.213429666910194,POINT (6.106516729236648 52.213429666910194),sensor:telpunt_115,CountingPoint
19420,0150vwg0389ra,RWS01_MONIBAS_0150vwg0389ra,130,H,3,,4.255264821522684,51.895751370757004,POINT (4.255264821522684 51.895751370757004),sensor:telpunt_116,CountingPoint
19419,0241hrl0045ra,RWS01_MONIBAS_0241hrl0045ra,18,H,3,,4.265618220368714,51.90037144924168,POINT (4.265618220368714 51.90037144924168),sensor:telpunt_117,CountingPoint
19418,0241hrr0026ra,RWS01_MONIBAS_0241hrr0026ra,235,H,3,,4.287935549308831,51.90861032613856,POINT (4.287935549308831 51.90861032613856),sensor:telpunt_118,CountingPoint
19417,0150vwf0398ra,RWS01_MONIBAS_0150vwf0398ra,22,H,3,,4.259569556901393,51.889357012343126,POINT (4.259569556901393 51.889357012343126),sensor:telpunt_119,CountingPoint
19416,0010vwh0882ra,RWS01_MONIBAS_0010vwh0882ra,235,H,3,,6.030932837638623,52.191631997981744,POINT (6.030932837638623 52.191631997981744),sensor:telpunt_120,CountingPoint
19415,0240vwt0058ra,RWS01_MONIBAS_0240vwt0058ra,199,H,3,,4.259354656119689,51.89015688705355,POINT (4.259354656119689 51.89015688705355),sensor:telpunt_121,CountingPoint
19414,0241hrl0042ra,RWS01_MONIBAS_0241hrl0042ra,36,H,3,,4.267589960093569,51.90285330248543,POINT (4.267589960093569 51.90285330248543),sensor:telpunt_122,CountingPoint
19413,0010vwn0887ra,RWS01_MONIBAS_0010vwn0887ra,235,H,3,,6.036697612125368,52.19383830503063,POINT (6.036697612125368 52.19383830503063),sensor:telpunt_123,CountingPoint
19412,0010vwn0887rb,RWS01_MONIBAS_0010vwn0887rb,235,H,3,,6.036534257379815,52.19398741591231,POINT (6.036534257379815 52.19398741591231),sensor:telpunt_124,CountingPoint
19411,0241hrr0035ra,RWS01_MONIBAS_0241hrr0035ra,256,H,3,,4.275326222237302,51.906326629851044,POINT (4.275326222237302 51.906326629851044),sensor:telpunt_125,CountingPoint
19410,0011hrr0883ra,RWS01_MONIBAS_0011hrr0883ra,55,H,3,,6.032780075343324,52.19185651441267,POINT (6.032780075343324 52.19185651441267),sensor:telpunt_126,CountingPoint
19409,10D00405883268200305,RWS01_MONICA_10D00405883268200305,52,H,3,,4.486618729474256,52.12742033044612,POINT (4.486618729474256 52.12742033044612),sensor:telpunt_127,CountingPoint
19408,00D01C0D181410200005,RWS01_MONICA_00D01C0D181410200005,227,H,3,,6.007637217596686,52.47827717936498,POINT (6.007637217596686 52.47827717936498),sensor:telpunt_128,CountingPoint
19407,00D00A031C3210200009,RWS01_MONICA_00D00A031C3210200009,86,H,3,,4.859751062644054,52.33771498604539,POINT (4.859751062644054 52.33771498604539),sensor:telpunt_129,CountingPoint
19406,00D00A031C3210200005,RWS01_MONICA_00D00A031C3210200005,86,H,3,,4.859751062644054,52.33771498604539,POINT (4.859751062644054 52.33771498604539),sensor:telpunt_130,CountingPoint
19405,00D0071F1447D0050009,RWS01_MONICA_00D0071F1447D0050009,234,H,3,,6.586934733415595,53.210821633368575,POINT (6.586934733415595 53.210821633368575),sensor:telpunt_131,CountingPoint
19404,00D00405783268200009,RWS01_MONICA_00D00405783268200009,54,H,3,,4.491232173622346,52.12955607233721,POINT (4.491232173622346 52.12955607233721),sensor:telpunt_132,CountingPoint
19403,00D00405783268200005,RWS01_MONICA_00D00405783268200005,54,H,3,,4.491232173622346,52.12955607233721,POINT (4.491232173622346 52.12955607233721),sensor:telpunt_133,CountingPoint
19402,4341hrl0043ra,RWS01_MONIBAS_4341hrl0043ra,314,H,3,,4.455619399536251,52.13808428722668,POINT (4.455619399536251 52.13808428722668),sensor:telpunt_134,CountingPoint
19401,4341hrl0041ra,RWS01_MONIBAS_4341hrl0041ra,314,H,3,,4.454074934091584,52.139002129408595,POINT (4.454074934091584 52.139002129408595),sensor:telpunt_135,CountingPoint
19400,4341hrl0040ra,RWS01_MONIBAS_4341hrl0040ra,314,H,3,,4.452781370760988,52.139769334117915,POINT (4.452781370760988 52.139769334117915),sensor:telpunt_136,CountingPoint
19399,4341hrl0035ra,RWS01_MONIBAS_4341hrl0035ra,314,H,3,,4.44720602315261,52.14306462048914,POINT (4.44720602315261 52.14306462048914),sensor:telpunt_137,CountingPoint
19398,4341hrl0039ra,RWS01_MONIBAS_4341hrl0039ra,314,H,3,,4.451307412475547,52.14064156396817,POINT (4.451307412475547 52.14064156396817),sensor:telpunt_138,CountingPoint
19397,4341hrl0037ra,RWS01_MONIBAS_4341hrl0037ra,314,H,3,,4.449261406920591,52.14185118205396,POINT (4.449261406920591 52.14185118205396),sensor:telpunt_139,CountingPoint
19396,4341hrl0056ra,RWS01_MONIBAS_4341hrl0056ra,329,H,3,,4.469001326580415,52.12932283656363,POINT (4.469001326580415 52.12932283656363),sensor:telpunt_140,CountingPoint
19395,4341hrl0053ra,RWS01_MONIBAS_4341hrl0053ra,318,H,3,,4.46599783422174,52.13187647498964,POINT (4.46599783422174 52.13187647498964),sensor:telpunt_141,CountingPoint
19394,4341hrl0052ra,RWS01_MONIBAS_4341hrl0052ra,314,H,3,,4.464715862247918,52.13267612320082,POINT (4.464715862247918 52.13267612320082),sensor:telpunt_142,CountingPoint
19393,4341hrl0049ra,RWS01_MONIBAS_4341hrl0049ra,314,H,3,,4.461922262483555,52.134337512829205,POINT (4.461922262483555 52.134337512829205),sensor:telpunt_143,CountingPoint
